Feature ID	Taxon	Confidence
1640ecbe30e2a710adaee43158c4f124	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__BSN166;g__;s__	0.9999894068139421
a9a0973a3cee21d42ab07446c7b8841c	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;s__	0.8751156893124125
68cb2527645e79c2c50dd1cc2b11fea4	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__;f__Hadarchaeales;g__;s__	0.9999999999989484
6187dce460402a8d8434f8b91ffef847	d__Bacteria;p__Sva0485;c__;o__;f__;g__;s__	0.9999885040589033
fb189dc37e7bada9c9af3ea45891427a	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999992104449
ba3dc629965ac0100704bf69cb5dadcd	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c;f__;g__;s__	0.9999999741107931
5fe4f0a9e2599ee1227f0a1ff0ffb7de	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999999790674
ef9e4d39b5a3c48bd4a70fdf8332d2b5	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter;s__	0.9960858590256528
95eaeb2749710b9bb7ba87e39e8c6315	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__uncultured;f__;g__;s__	0.9999989341180818
a3007821dd6e57c8f9688054cdc49a97	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__SCGC_AB-179-E04;f__;g__;s__	0.9999903126066829
51b62f9c4af04b42337fad195b350b6a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;s__	0.8701509301914988
bc226bfbfc752caba443d6a1b060b87e	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.999999999999531
a7e3da4c523918ba776bcb1b0a6ab3a9	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999998192948
34109e736fb8f7b2087350eefaacd4bd	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus_Koribacter;s__	0.9710511363508478
80113375f7158ae7fd2500d341acbdd7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__uncultured;g__;s__	0.9999987044949002
6776e6ad12f012ff82d9896ff9b46b3f	d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__;f__;g__;s__	0.9999999992192272
1975f0f2b6531e29f1c84e99f1b51ef8	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;s__	0.9999733692415887
0f32fa7be2629010d8f7938426fdd92b	d__Bacteria;p__Elusimicrobiota;c__4-29;o__;f__;g__;s__	0.9999999999834301
4e8d7a4662640b90817f015280cf5713	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.9459598203780847
d15bc449222795a9ff230013aa633686	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9999990068526714
08e9b306eb8024d60feb99cb6402f706	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;s__	0.9997489097575597
8f50aa84fdaab71344ce4acc1908f7f1	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__;g__;s__	0.9988906358359406
e8b20f306f0d3cfd9e16cf6479ebbcf4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2;f__;g__;s__	0.999999999999531
a9f8672580dc34d42d9a4d16787198f2	d__Bacteria;p__Sva0485;c__;o__;f__;g__;s__	0.999924629950896
